SWO capture clock
Time	Approx	PC	ITM1	ITM2	ITM3	ITM4	
14s 29560.46 us	 	---			36800001		
14s 29634.19 us	 	---				36800592	
14s 39588.90 us	 	---	0				
14s 39590.94 us	 	---		591			
14s 39592.94 us	 	---			36810001		
14s 39631.33 us	 	---				36810592	
14s 49595.50 us	 	---	0				
14s 49597.50 us	 	---		591			
14s 49599.50 us	 	---			36820001		
14s 49601.50 us	 	---				36820592	
14s 59452.81 us	 	---	0				
14s 59609.02 us	 	---		591			
14s 59611.06 us	 	---			36830001		
14s 59613.06 us	 	---				36830592	
14s 69485.08 us	 	---	0				
14s 69487.08 us	 	---		591			
14s 69489.08 us	 	---			36840001		
14s 69491.08 us	 	---				36840592	
14s 79515.46 us	 	---	0				
14s 79517.46 us	 	---		591			
14s 79519.50 us	 	---			36850001		
14s 79521.50 us	 	---				36850592	
14s 89545.73 us	 	---	0				
14s 89547.73 us	 	---		591			
14s 89549.73 us	 	---			36860001		
14s 89617.08 us	 	---				36860592	
14s 99578.13 us	 	---	0				
14s 99580.12 us	 	---		591			
14s 99582.12 us	 	---			36870001		
14s 99584.12 us	 	---				36870592	
14s 109578.40 us	 	---	0				
14s 109580.40 us	 	---		591			
14s 109582.40 us	 	---			36880001		
14s 109584.40 us	 	---				36880592	
14s 119442.08 us	 	---	0				
14s 119591.92 us	 	---		591			
14s 119593.92 us	 	---			36890001		
14s 119595.92 us	 	---				36890592	
14s 129474.35 us	 	---	0				
14s 129476.35 us	 	---		591			
14s 129478.35 us	 	---			36900001		
14s 129480.35 us	 	---				36900592	
14s 139504.73 us	 	---	0				
14s 139506.73 us	 	---		591			
14s 139508.73 us	 	---			36910001		
14s 139510.73 us	 	---				36910592	
14s 149535.12 us	 	---	0				
14s 149537.13 us	 	---		591			
14s 149539.17 us	 	---			36920001		
14s 149599.98 us	 	---				36920592	
14s 159564.15 us	 	---	0				
14s 159566.15 us	 	---		591			
14s 159568.15 us	 	---			36930001		
14s 159570.15 us	 	---				36930592	
14s 169563.04 us	 	---	0				
14s 169565.04 us	 	---		591			
14s 169567.04 us	 	---			36940001		
14s 169569.04 us	 	---				36940592	
14s 179431.40 us	 	---	0				
14s 179574.81 us	 	---		591			
14s 179576.81 us	 	---			36950001		
14s 179578.81 us	 	---				36950592	
14s 189461.75 us	 	---	0				
14s 189463.75 us	 	---		591			
14s 189465.75 us	 	---			36960001		
14s 189467.79 us	 	---				36960592	
14s 199494.04 us	 	---	0				
14s 199496.08 us	 	---		591			
14s 199498.08 us	 	---			36970001		
14s 199500.08 us	 	---				36970592	
14s 209524.40 us	 	---	0				
14s 209526.40 us	 	---		591			
14s 209528.40 us	 	---			36980001		
14s 209582.88 us	 	---				36980592	
14s 219547.04 us	 	---	0				
14s 219549.08 us	 	---		591			
14s 219551.13 us	 	---			36990001		
14s 219553.17 us	 	---				36990592	
14s 229552.31 us	 	---	0				
14s 229554.31 us	 	---		591			
14s 229556.31 us	 	---			37000001		
14s 229558.31 us	 	---				37000592	
14s 239420.62 us	 	---	0				
14s 239557.71 us	 	---		591			
14s 239559.71 us	 	---			37010001		
14s 239561.75 us	 	---				37010592	
14s 249451.06 us	 	---	0				
14s 249453.10 us	 	---		591			
14s 249455.10 us	 	---			37020001		
14s 249457.10 us	 	---				37020592	
14s 259483.35 us	 	---	0				
14s 259485.35 us	 	---		591			
14s 259563.50 us	 	---			37030001		
14s 259565.50 us	 	---				37030592	
14s 269513.67 us	 	---	0				
14s 269515.67 us	 	---		591			
14s 269517.71 us	 	---			37040001		
14s 269565.77 us	 	---				37040592	
14s 279529.94 us	 	---	0				
14s 279531.94 us	 	---		591			
14s 279533.94 us	 	---			37050001		
14s 279535.94 us	 	---				37050592	
14s 289541.71 us	 	---	0				
14s 289543.75 us	 	---		591			
14s 289545.75 us	 	---			37060001		
14s 289547.75 us	 	---				37060592	
14s 299409.98 us	 	---	0				
14s 299540.60 us	 	---		591			
14s 299542.60 us	 	---			37070001		
14s 299544.60 us	 	---				37070592	
14s 309440.29 us	 	---	0				
14s 309442.29 us	 	---		591			
14s 309444.29 us	 	---			37080001		
14s 309446.33 us	 	---				37080592	
14s 319470.71 us	 	---	0				
14s 319472.75 us	 	---		591			
14s 319474.75 us	 	---			37090001		
14s 319551.52 us	 	---				37090592	
14s 329502.94 us	 	---	0				
14s 329504.94 us	 	---		591			
14s 329506.94 us	 	---			37100001		
14s 329548.67 us	 	---				37100592	
14s 339512.83 us	 	---	0				
14s 339514.83 us	 	---		591			
14s 339516.87 us	 	---			37110001		
14s 339518.92 us	 	---				37110592	
14s 349366.94 us	 	---	0				
14s 349526.35 us	 	---		591			
14s 349528.35 us	 	---			37120001		
14s 349530.35 us	 	---				37120592	
14s 359399.33 us	 	---	0				
14s 359523.50 us	 	---		591			
14s 359525.50 us	 	---			37130001		
14s 359527.50 us	 	---				37130592	
14s 369429.56 us	 	---	0				
14s 369431.56 us	 	---		591			
14s 369433.56 us	 	---			37140001		
14s 369435.56 us	 	---				37140592	
14s 379459.94 us	 	---	0				
14s 379461.94 us	 	---		591			
14s 379463.94 us	 	---			37150001		
14s 379534.42 us	 	---				37150592	
14s 389492.25 us	 	---	0				
14s 389494.25 us	 	---		591			
14s 389496.25 us	 	---			37160001		
14s 389498.25 us	 	---				37160592	
14s 399495.73 us	 	---	0				
14s 399497.73 us	 	---		591			
14s 399499.73 us	 	---			37170001		
14s 399501.73 us	 	---				37170592	
14s 409356.17 us	 	---	0				
14s 409509.25 us	 	---		591			
14s 409511.29 us	 	---			37180001		
14s 409513.29 us	 	---				37180592	
14s 419388.65 us	 	---	0				
14s 419390.65 us	 	---		591			
14s 419392.65 us	 	---			37190001		
14s 419394.65 us	 	---				37190592	
14s 429418.83 us	 	---	0				
14s 429420.83 us	 	---		591			
14s 429422.88 us	 	---			37200001		
14s 429424.88 us	 	---				37200592	
14s 439449.21 us	 	---	0				
14s 439451.21 us	 	---		591			
14s 439453.21 us	 	---			37210001		
14s 439517.31 us	 	---				37210592	
14s 449481.60 us	 	---	0				
14s 449483.60 us	 	---		591			
14s 449485.60 us	 	---			37220001		
14s 449487.60 us	 	---				37220592	
14s 459478.62 us	 	---	0				
14s 459480.62 us	 	---		591			
14s 459482.62 us	 	---			37230001		
14s 459484.62 us	 	---				37230592	
14s 469345.48 us	 	---	0				
14s 469492.15 us	 	---		591			
14s 469494.15 us	 	---			37240001		
14s 469496.15 us	 	---				37240592	
14s 479375.83 us	 	---	0				
14s 479377.83 us	 	---		591			
14s 479379.83 us	 	---			37250001		
14s 479381.83 us	 	---				37250592	
14s 489408.23 us	 	---	0				
14s 489410.23 us	 	---		591			
14s 489412.23 us	 	---			37260001		
14s 489414.27 us	 	---				37260592	
14s 499438.52 us	 	---	0				
14s 499440.56 us	 	---		591			
14s 499442.56 us	 	---			37270001		
14s 499500.21 us	 	---				37270592	
14s 509464.38 us	 	---	0				
14s 509466.38 us	 	---		591			
14s 509468.38 us	 	---			37280001		
14s 509470.37 us	 	---				37280592	
14s 519466.52 us	 	---	0				
14s 519468.52 us	 	---		591			
14s 519470.52 us	 	---			37290001		
14s 519472.52 us	 	---				37290592	
14s 529334.83 us	 	---	0				
14s 529475.04 us	 	---		591			
14s 529477.04 us	 	---			37300001		
14s 529479.04 us	 	---				37300592	
14s 539365.10 us	 	---	0				
14s 539367.10 us	 	---		591			
14s 539369.10 us	 	---			37310001		
14s 539371.10 us	 	---				37310592	
14s 549397.50 us	 	---	0				
14s 549399.50 us	 	---		591			
14s 549477.58 us	 	---			37320001		
14s 549479.58 us	 	---				37320592	
14s 559427.75 us	 	---	0				
14s 559429.75 us	 	---		591			
14s 559431.79 us	 	---			37330001		
14s 559483.12 us	 	---				37330592	
14s 569447.27 us	 	---	0				
14s 569449.27 us	 	---		591			
14s 569451.27 us	 	---			37340001		
14s 569453.27 us	 	---				37340592	
14s 579455.79 us	 	---	0				
14s 579457.79 us	 	---		591			
14s 579459.79 us	 	---			37350001		
14s 579461.79 us	 	---				37350592	
14s 589324.10 us	 	---	0				
14s 589458.06 us	 	---		591			
14s 589460.06 us	 	---			37360001		
14s 589462.06 us	 	---				37360592	
14s 599354.38 us	 	---	0				
14s 599356.37 us	 	---		591			
14s 599358.42 us	 	---			37370001		
14s 599360.42 us	 	---				37370592	
14s 609386.77 us	 	---	0				
14s 609388.77 us	 	---		591			
14s 609467.00 us	 	---			37380001		
14s 609469.04 us	 	---				37380592	
14s 619417.15 us	 	---	0				
14s 619419.15 us	 	---		591			
14s 619421.19 us	 	---			37390001		
14s 619466.02 us	 	---				37390592	
14s 629430.17 us	 	---	0				
14s 629432.17 us	 	---		591			
14s 629434.17 us	 	---			37400001		
14s 629436.17 us	 	---				37400592	
14s 639281.08 us	 	---	0				
14s 639443.69 us	 	---		591			
14s 639445.69 us	 	---			37410001		
14s 639447.69 us	 	---				37410592	
14s 649313.42 us	 	---	0				
14s 649440.83 us	 	---		591			
14s 649442.83 us	 	---			37420001		
14s 649444.83 us	 	---				37420592	
14s 659343.81 us	 	---	0				
14s 659345.85 us	 	---		591			
14s 659347.85 us	 	---			37430001		
14s 659349.85 us	 	---				37430592	
14s 669374.04 us	 	---	0				
14s 669376.04 us	 	---		591			
14s 669378.04 us	 	---			37440001		
14s 669451.77 us	 	---				37440592	
14s 679406.46 us	 	---	0				
14s 679408.50 us	 	---		591			
14s 679410.50 us	 	---			37450001		
14s 679448.92 us	 	---				37450592	
14s 689413.06 us	 	---	0				
14s 689415.06 us	 	---		591			
14s 689417.06 us	 	---			37460001		
14s 689419.06 us	 	---				37460592	
14s 699270.40 us	 	---	0				
14s 699426.71 us	 	---		591			
14s 699428.71 us	 	---			37470001		
14s 699430.71 us	 	---				37470592	
14s 709302.65 us	 	---	0				
14s 709304.65 us	 	---		591			
14s 709306.65 us	 	---			37480001		
14s 709308.65 us	 	---				37480592	
14s 719333.08 us	 	---	0				
14s 719335.13 us	 	---		591			
14s 719337.12 us	 	---			37490001		
14s 719339.12 us	 	---				37490592	
14s 729363.31 us	 	---	0				
14s 729365.31 us	 	---		591			
14s 729367.31 us	 	---			37500001		
14s 729434.67 us	 	---				37500592	
14s 739395.69 us	 	---	0				
14s 739397.73 us	 	---		591			
14s 739399.77 us	 	---			37510001		
14s 739401.77 us	 	---				37510592	
14s 749395.98 us	 	---	0				
14s 749397.98 us	 	---		591			
14s 749400.02 us	 	---			37520001		
14s 749402.06 us	 	---				37520592	
14s 759259.71 us	 	---	0				
14s 759409.50 us	 	---		591			
14s 759411.50 us	 	---			37530001		
14s 759413.50 us	 	---				37530592	
14s 769292.00 us	 	---	0				
14s 769294.00 us	 	---		591			
14s 769296.00 us	 	---			37540001		
14s 769298.00 us	 	---				37540592	
14s 779322.31 us	 	---	0				
14s 779324.31 us	 	---		591			
14s 779326.31 us	 	---			37550001		
14s 779328.31 us	 	---				37550592	
14s 789352.71 us	 	---	0				
14s 789354.71 us	 	---		591			
14s 789356.75 us	 	---			37560001		
14s 789417.56 us	 	---				37560592	
14s 799381.73 us	 	---	0				
14s 799383.73 us	 	---		591			
14s 799385.73 us	 	---			37570001		
14s 799387.73 us	 	---				37570592	
14s 809380.62 us	 	---	0				
14s 809382.62 us	 	---		591			
14s 809384.62 us	 	---			37580001		
14s 809386.63 us	 	---				37580592	
14s 819248.94 us	 	---	0				
14s 819392.40 us	 	---		591			
14s 819394.40 us	 	---			37590001		
14s 819396.40 us	 	---				37590592	
14s 829279.35 us	 	---	0				
14s 829281.35 us	 	---		591			
14s 829283.35 us	 	---			37600001		
14s 829285.35 us	 	---				37600592	
14s 839311.58 us	 	---	0				
14s 839313.58 us	 	---		591			
14s 839315.58 us	 	---			37610001		
14s 839317.58 us	 	---				37610592	
14s 849341.98 us	 	---	0				
14s 849343.98 us	 	---		591			
14s 849346.02 us	 	---			37620001		
14s 849400.46 us	 	---				37620592	
14s 859364.62 us	 	---	0				
14s 859366.62 us	 	---		591			
14s 859368.63 us	 	---			37630001		
14s 859370.63 us	 	---				37630592	
14s 869369.90 us	 	---	0				
14s 869371.94 us	 	---		591			
14s 869373.94 us	 	---			37640001		
14s 869375.94 us	 	---				37640592	
14s 879238.21 us	 	---	0				
14s 879375.29 us	 	---		591			
14s 879377.29 us	 	---			37650001		
14s 879379.29 us	 	---				37650592	
14s 889268.60 us	 	---	0				
14s 889270.60 us	 	---		591			
14s 889272.60 us	 	---			37660001		
14s 889274.60 us	 	---				37660592	
14s 899300.94 us	 	---	0				
14s 899302.94 us	 	---		591			
14s 899381.08 us	 	---			37670001		
14s 899383.08 us	 	---				37670592	
14s 909331.25 us	 	---	0				
14s 909333.25 us	 	---		591			
14s 909335.25 us	 	---			37680001		
14s 909383.35 us	 	---				37680592	
14s 919347.52 us	 	---	0				
14s 919349.52 us	 	---		591			
14s 919351.52 us	 	---			37690001		
14s 919353.52 us	 	---				37690592	
14s 929359.29 us	 	---	0				
14s 929361.29 us	 	---		591			
14s 929363.29 us	 	---			37700001		
14s 929365.29 us	 	---				37700592	
14s 939227.48 us	 	---	0				
14s 939358.19 us	 	---		591			
14s 939360.19 us	 	---			37710001		
14s 939362.19 us	 	---				37710592	
14s 949257.88 us	 	---	0				
14s 949259.87 us	 	---		591			
14s 949261.92 us	 	---			37720001		
14s 949263.92 us	 	---				37720592	
14s 959288.25 us	 	---	0				
14s 959290.25 us	 	---		591			
14s 959292.25 us	 	---			37730001		
14s 959369.10 us	 	---				37730592	
14s 969320.56 us	 	---	0				
14s 969322.60 us	 	---		591			
14s 969324.65 us	 	---			37740001		
14s 969366.25 us	 	---				37740592	
14s 979330.42 us	 	---	0				
14s 979332.42 us	 	---		591			
14s 979334.42 us	 	---			37750001		
14s 979336.42 us	 	---				37750592	
14s 989184.52 us	 	---	0				
14s 989344.06 us	 	---		591			
14s 989346.06 us	 	---			37760001		
14s 989348.06 us	 	---				37760592	
14s 999216.88 us	 	---	0				
14s 999341.08 us	 	---		591			
14s 999343.08 us	 	---			37770001		
14s 999345.08 us	 	---				37770592	
15s 9247.23 us	 	---	0				
15s 9249.27 us	 	---		591			
15s 9251.27 us	 	---			37780001		
15s 9253.27 us	 	---				37780592	
15s 19277.52 us	 	---	0				
15s 19279.52 us	 	---		591			
15s 19281.52 us	 	---			37790001		
15s 19352.00 us	 	---				37790592	
15s 29309.83 us	 	---	0				
15s 29311.83 us	 	---		591			
15s 29313.83 us	 	---			37800001		
15s 29315.83 us	 	---				37800592	
15s 39313.31 us	 	---	0				
15s 39315.31 us	 	---		591			
15s 39317.31 us	 	---			37810001		
15s 39319.31 us	 	---				37810592	
15s 49173.75 us	 	---	0				
15s 49326.83 us	 	---		591			
15s 49328.83 us	 	---			37820001		
15s 49330.83 us	 	---				37820592	
15s 59206.15 us	 	---	0				
15s 59208.15 us	 	---		591			
15s 59210.15 us	 	---			37830001		
15s 59212.15 us	 	---				37830592	
15s 69236.42 us	 	---	0				
15s 69238.42 us	 	---		591			
15s 69240.42 us	 	---			37840001		
15s 69242.42 us	 	---				37840592	
15s 79266.79 us	 	---	0				
15s 79268.79 us	 	---		591			
15s 79270.83 us	 	---			37850001		
15s 79334.90 us	 	---				37850592	
15s 89299.19 us	 	---	0				
15s 89301.23 us	 	---		591			
15s 89303.27 us	 	---			37860001		
15s 89305.27 us	 	---				37860592	
15s 99296.21 us	 	---	0				
15s 99298.21 us	 	---		591			
15s 99300.21 us	 	---			37870001		
15s 99302.21 us	 	---				37870592	
15s 109163.02 us	 	---	0				
15s 109309.73 us	 	---		591			
15s 109311.77 us	 	---			37880001		
15s 109313.77 us	 	---				37880592	
15s 119193.46 us	 	---	0				
15s 119195.46 us	 	---		591			
15s 119197.46 us	 	---			37890001		
15s 119199.46 us	 	---				37890592	
15s 129225.81 us	 	---	0				
15s 129227.81 us	 	---		591			
15s 129229.81 us	 	---			37900001		
15s 129231.81 us	 	---				37900592	
15s 139256.08 us	 	---	0				
15s 139258.08 us	 	---		591			
15s 139260.08 us	 	---			37910001		
15s 139317.81 us	 	---				37910592	
15s 149281.96 us	 	---	0				
15s 149283.96 us	 	---		591			
15s 149285.96 us	 	---			37920001		
15s 149287.96 us	 	---				37920592	
15s 159284.10 us	 	---	0				
15s 159286.10 us	 	---		591			
15s 159288.10 us	 	---			37930001		
15s 159290.10 us	 	---				37930592	
15s 169152.42 us	 	---	0				
15s 169292.75 us	 	---		591			
15s 169294.75 us	 	---			37940001		
15s 169296.79 us	 	---				37940592	
15s 179182.69 us	 	---	0				
15s 179184.69 us	 	---		591			
15s 179186.69 us	 	---			37950001		
15s 179188.69 us	 	---				37950592	
15s 189215.13 us	 	---	0				
15s 189217.17 us	 	---		591			
15s 189219.17 us	 	---			37960001		
15s 189221.17 us	 	---				37960592	
15s 199245.35 us	 	---	0				
15s 199247.35 us	 	---		591			
15s 199249.35 us	 	---			37970001		
15s 199300.71 us	 	---				37970592	
15s 209264.88 us	 	---	0				
15s 209266.88 us	 	---		591			
15s 209268.87 us	 	---			37980001		
15s 209270.87 us	 	---				37980592	
15s 219273.40 us	 	---	0				
15s 219275.40 us	 	---		591			
15s 219277.44 us	 	---			37990001		
15s 219279.48 us	 	---				37990592	
15s 229141.75 us	 	---	0				
15s 229275.54 us	 	---		591			
15s 229277.54 us	 	---			38000001		
15s 229279.58 us	 	---				38000592	
15s 239171.96 us	 	---	0				
15s 239173.96 us	 	---		591			
15s 239175.96 us	 	---			38010001		
15s 239177.96 us	 	---				38010592	
15s 249204.35 us	 	---	0				
15s 249206.35 us	 	---		591			
15s 249284.58 us	 	---			38020001		
15s 249286.58 us	 	---				38020592	
15s 259234.75 us	 	---	0				
15s 259236.75 us	 	---		591			
15s 259238.75 us	 	---			38030001		
15s 259283.60 us	 	---				38030592	
15s 269247.77 us	 	---	0				
15s 269249.77 us	 	---		591			
15s 269251.77 us	 	---			38040001		
15s 269253.77 us	 	---				38040592	
15s 279098.58 us	 	---	0				
15s 279261.29 us	 	---		591			
15s 279263.33 us	 	---			38050001		
15s 279265.33 us	 	---				38050592	
15s 289131.02 us	 	---	0				
15s 289258.44 us	 	---		591			
15s 289260.44 us	 	---			38060001		
15s 289262.44 us	 	---				38060592	
15s 299161.42 us	 	---	0				
15s 299163.46 us	 	---		591			
15s 299165.46 us	 	---			38070001		
15s 299167.46 us	 	---				38070592	
15s 309191.63 us	 	---	0				
15s 309193.63 us	 	---		591			
15s 309195.62 us	 	---			38080001		
15s 309269.35 us	 	---				38080592	
15s 319224.02 us	 	---	0				
15s 319226.02 us	 	---		591			
15s 319228.02 us	 	---			38090001		
15s 319266.50 us	 	---				38090592	
15s 329230.67 us	 	---	0				
15s 329232.71 us	 	---		591			
15s 329234.71 us	 	---			38100001		
15s 329236.71 us	 	---				38100592	
15s 339088.02 us	 	---	0				
15s 339244.19 us	 	---		591			
15s 339246.19 us	 	---			38110001		
15s 339248.23 us	 	---				38110592	
15s 349120.33 us	 	---	0				
15s 349122.33 us	 	---		591			
15s 349124.33 us	 	---			38120001		
15s 349126.33 us	 	---				38120592	
15s 359150.65 us	 	---	0				
15s 359152.65 us	 	---		591			
15s 359154.69 us	 	---			38130001		
15s 359156.69 us	 	---				38130592	
15s 369180.90 us	 	---	0				
15s 369182.90 us	 	---		591			
15s 369184.90 us	 	---			38140001		
15s 369252.25 us	 	---				38140592	
15s 379213.29 us	 	---	0				
15s 379215.29 us	 	---		591			
15s 379217.29 us	 	---			38150001		
15s 379219.33 us	 	---				38150592	
15s 389213.56 us	 	---	0				
15s 389215.56 us	 	---		591			
15s 389217.56 us	 	---			38160001		
15s 389219.56 us	 	---				38160592	
15s 399077.25 us	 	---	0				
15s 399227.08 us	 	---		591			
15s 399229.08 us	 	---			38170001		
15s 399231.08 us	 	---				38170592	
15s 409109.60 us	 	---	0				
15s 409111.60 us	 	---		591			
15s 409113.60 us	 	---			38180001		
15s 409115.60 us	 	---				38180592	
15s 419139.92 us	 	---	0				
15s 419141.92 us	 	---		591			
15s 419143.92 us	 	---			38190001		
15s 419145.92 us	 	---				38190592	
15s 429170.33 us	 	---	0				
15s 429172.38 us	 	---		591			
15s 429174.38 us	 	---			38200001		
15s 429235.17 us	 	---				38200592	
15s 439199.31 us	 	---	0				
15s 439201.31 us	 	---		591			
15s 439203.31 us	 	---			38210001		
15s 439205.31 us	 	---				38210592	
15s 449198.21 us	 	---	0				
15s 449200.21 us	 	---		591			
15s 449202.21 us	 	---			38220001		
15s 449204.21 us	 	---				38220592	
15s 459066.60 us	 	---	0				
15s 459209.98 us	 	---		591			
15s 459211.98 us	 	---			38230001		
15s 459213.98 us	 	---				38230592	
15s 469096.92 us	 	---	0				
15s 469098.92 us	 	---		591			
15s 469100.92 us	 	---			38240001		
15s 469102.96 us	 	---				38240592	
15s 479129.19 us	 	---	0				
15s 479131.19 us	 	---		591			
15s 479133.19 us	 	---			38250001		
15s 479135.19 us	 	---				38250592	
15s 489159.62 us	 	---	0				
15s 489161.67 us	 	---		591			
15s 489163.67 us	 	---			38260001		
15s 489218.06 us	 	---				38260592	
15s 499182.21 us	 	---	0				
15s 499184.21 us	 	---		591			
15s 499186.21 us	 	---			38270001		
15s 499188.21 us	 	---				38270592	
15s 509187.50 us	 	---	0				
15s 509189.50 us	 	---		591			
15s 509191.50 us	 	---			38280001		
15s 509193.50 us	 	---				38280592	
15s 519055.81 us	 	---	0				
15s 519192.90 us	 	---		591			
15s 519194.90 us	 	---			38290001		
15s 519196.90 us	 	---				38290592	
15s 529086.19 us	 	---	0				
15s 529088.19 us	 	---		591			
15s 529090.23 us	 	---			38300001		
15s 529092.23 us	 	---				38300592	
15s 539118.54 us	 	---	0				
15s 539120.54 us	 	---		591			
15s 539198.69 us	 	---			38310001		
15s 539200.69 us	 	---				38310592	
15s 549148.90 us	 	---	0				
15s 549150.94 us	 	---		591			
15s 549152.94 us	 	---			38320001		
15s 549200.96 us	 	---				38320592	
15s 559165.12 us	 	---	0				
15s 559167.13 us	 	---		591			
15s 559169.17 us	 	---			38330001		
15s 559171.21 us	 	---				38330592	
15s 569176.90 us	 	---	0				
15s 569178.90 us	 	---		591			
15s 569180.90 us	 	---			38340001		
15s 569182.90 us	 	---				38340592	
15s 579045.08 us	 	---	0				
15s 579175.79 us	 	---		591			
15s 579177.79 us	 	---			38350001		
15s 579179.79 us	 	---				38350592	
15s 589075.52 us	 	---	0				
15s 589077.56 us	 	---		591			
15s 589079.60 us	 	---			38360001		
15s 589081.60 us	 	---				38360592	
15s 599105.85 us	 	---	0				
15s 599107.85 us	 	---		591			
15s 599109.85 us	 	---			38370001		
15s 599186.71 us	 	---				38370592	
15s 609138.17 us	 	---	0				
15s 609140.21 us	 	---		591			
15s 609142.21 us	 	---			38380001		
15s 609183.85 us	 	---				38380592	
15s 619148.02 us	 	---	0				
15s 619150.02 us	 	---		591			
15s 619152.06 us	 	---			38390001		
15s 619154.10 us	 	---				38390592	
15s 629002.08 us	 	---	0				
15s 629161.67 us	 	---		591			
15s 629163.67 us	 	---			38400001		
15s 629165.67 us	 	---				38400592	
15s 639034.48 us	 	---	0				
15s 639158.81 us	 	---		591			
15s 639160.81 us	 	---			38410001		
15s 639162.81 us	 	---				38410592	
15s 649064.79 us	 	---	0				
15s 649066.79 us	 	---		591			
15s 649068.83 us	 	---			38420001		
15s 649070.83 us	 	---				38420592	
15s 659095.13 us	 	---	0				
15s 659097.13 us	 	---		591			
15s 659099.12 us	 	---			38430001		
15s 659169.60 us	 	---				38430592	
15s 669127.44 us	 	---	0				
15s 669129.44 us	 	---		591			
15s 669131.44 us	 	---			38440001		
15s 669133.44 us	 	---				38440592	
15s 679131.04 us	 	---	0				
15s 679133.04 us	 	---		591			
15s 679135.08 us	 	---			38450001		
15s 679137.13 us	 	---				38450592	
15s 688991.40 us	 	---	0				
15s 689144.44 us	 	---		591			
15s 689146.44 us	 	---			38460001		
15s 689148.44 us	 	---				38460592	
15s 699023.75 us	 	---	0				
15s 699025.75 us	 	---		591			
15s 699027.79 us	 	---			38470001		
15s 699029.83 us	 	---				38470592	
15s 709054.02 us	 	---	0				
15s 709056.02 us	 	---		591			
15s 709058.02 us	 	---			38480001		
15s 709060.02 us	 	---				38480592	
15s 719084.42 us	 	---	0				
15s 719086.42 us	 	---		591			
15s 719088.42 us	 	---			38490001		
15s 719152.52 us	 	---				38490592	
15s 729116.79 us	 	---	0				
15s 729118.79 us	 	---		591			
15s 729120.79 us	 	---			38500001		
15s 729122.79 us	 	---				38500592	
15s 739113.81 us	 	---	0				
15s 739115.81 us	 	---		591			
15s 739117.85 us	 	---			38510001		
15s 739119.90 us	 	---				38510592	
15s 748980.65 us	 	---	0				
15s 749127.33 us	 	---		591			
15s 749129.33 us	 	---			38520001		
15s 749131.33 us	 	---				38520592	
15s 759011.02 us	 	---	0				
15s 759013.02 us	 	---		591			
15s 759015.02 us	 	---			38530001		
15s 759017.02 us	 	---				38530592	
15s 769043.42 us	 	---	0				
15s 769045.42 us	 	---		591			
15s 769047.46 us	 	---			38540001		
15s 769049.46 us	 	---				38540592	
15s 779073.69 us	 	---	0				
15s 779075.69 us	 	---		591			
15s 779077.69 us	 	---			38550001		
15s 779135.42 us	 	---				38550592	
15s 789099.58 us	 	---	0				
15s 789101.63 us	 	---		591			
15s 789103.62 us	 	---			38560001		
15s 789105.62 us	 	---				38560592	
15s 799101.73 us	 	---	0				
15s 799103.73 us	 	---		591			
15s 799105.73 us	 	---			38570001		
15s 799107.73 us	 	---				38570592	
15s 808970.08 us	 	---	0				
15s 809110.25 us	 	---		591			
15s 809112.25 us	 	---			38580001		
15s 809114.25 us	 	---				38580592	
15s 819000.33 us	 	---	0				
15s 819002.38 us	 	---		591			
15s 819004.38 us	 	---			38590001		
15s 819006.38 us	 	---				38590592	
15s 829032.69 us	 	---	0				
15s 829034.69 us	 	---		591			
15s 829112.79 us	 	---			38600001		
15s 829114.83 us	 	---				38600592	
15s 839062.96 us	 	---	0				
15s 839064.96 us	 	---		591			
15s 839066.96 us	 	---			38610001		
15s 839118.31 us	 	---				38610592	
15s 849082.48 us	 	---	0				
15s 849084.52 us	 	---		591			
15s 849086.52 us	 	---			38620001		
15s 849088.52 us	 	---				38620592	
15s 859091.00 us	 	---	0				
15s 859093.00 us	 	---		591			
15s 859095.00 us	 	---			38630001		
15s 859097.00 us	 	---				38630592	
15s 868959.31 us	 	---	0				
15s 869093.15 us	 	---		591			
15s 869095.15 us	 	---			38640001		
15s 869097.15 us	 	---				38640592	
15s 878989.63 us	 	---	0				
15s 878991.67 us	 	---		591			
15s 878993.67 us	 	---			38650001		
15s 878995.67 us	 	---				38650592	
15s 889022.04 us	 	---	0				
15s 889024.04 us	 	---		591			
15s 889102.19 us	 	---			38660001		
15s 889104.19 us	 	---				38660592	
15s 899052.35 us	 	---	0				
15s 899054.35 us	 	---		591			
15s 899056.35 us	 	---			38670001		
15s 899101.21 us	 	---				38670592	
15s 909065.38 us	 	---	0				
15s 909067.42 us	 	---		591			
15s 909069.42 us	 	---			38680001		
15s 909071.42 us	 	---				38680592	
15s 918916.23 us	 	---	0				
15s 919078.90 us	 	---		591			
15s 919080.94 us	 	---			38690001		
15s 919082.94 us	 	---				38690592	
15s 928948.63 us	 	---	0				
15s 929076.04 us	 	---		591			
15s 929078.04 us	 	---			38700001		
15s 929080.04 us	 	---				38700592	
15s 938979.02 us	 	---	0				
15s 938981.06 us	 	---		591			
15s 938983.06 us	 	---			38710001		
15s 938985.06 us	 	---				38710592	
15s 949009.23 us	 	---	0				
15s 949011.23 us	 	---		591			
15s 949013.23 us	 	---			38720001		
15s 949086.96 us	 	---				38720592	
15s 959041.62 us	 	---	0				
15s 959043.62 us	 	---		591			
15s 959045.62 us	 	---			38730001		
15s 959084.13 us	 	---				38730592	
15s 969048.27 us	 	---	0				
