SWO capture clock
Time	Approx	PC	ITM1	ITM2	ITM3	ITM4	
33s 918541.12 us	 	---	36				
33s 918701.02 us	 	---		1001			
33s 918703.02 us	 	---			52015947		
33s 918705.02 us	 	---				52016948	
33s 928573.65 us	 	---	37				
33s 928698.31 us	 	---		1001			
33s 928700.31 us	 	---			52025947		
33s 928702.31 us	 	---				52026948	
33s 938604.00 us	 	---	38				
33s 938606.00 us	 	---		1001			
33s 938608.04 us	 	---			52035947		
33s 938610.04 us	 	---				52036948	
33s 948634.52 us	 	---	39				
33s 948636.52 us	 	---		1001			
33s 948638.52 us	 	---			52045947		
33s 948709.50 us	 	---				52046948	
33s 958666.98 us	 	---	40				
33s 958669.02 us	 	---		1002			
33s 958671.02 us	 	---			52055947		
33s 958706.92 us	 	---				52056949	
33s 968671.21 us	 	---	41				
33s 968673.21 us	 	---		1002			
33s 968675.21 us	 	---			52065947		
33s 968677.21 us	 	---				52066949	
33s 978531.17 us	 	---	42				
33s 978685.12 us	 	---		1002			
33s 978687.12 us	 	---			52075947		
33s 978689.12 us	 	---				52076949	
33s 988563.77 us	 	---	43				
33s 988565.77 us	 	---		1002			
33s 988567.77 us	 	---			52085947		
33s 988569.77 us	 	---				52086949	
33s 998594.08 us	 	---	44				
33s 998596.08 us	 	---		1001			
33s 998598.08 us	 	---			52095948		
33s 998600.08 us	 	---				52096949	
34s 8624.62 us	 	---	45				
34s 8626.62 us	 	---		1001			
34s 8628.62 us	 	---			52105948		
34s 8693.60 us	 	---				52106949	
34s 18657.15 us	 	---	46				
34s 18659.15 us	 	---		1001			
34s 18661.15 us	 	---			52115948		
34s 18663.19 us	 	---				52116949	
34s 28655.29 us	 	---	47				
34s 28657.29 us	 	---		1001			
34s 28659.33 us	 	---			52125948		
34s 28661.37 us	 	---				52126949	
34s 38521.25 us	 	---	48				
34s 38669.21 us	 	---		1001			
34s 38671.21 us	 	---			52135948		
34s 38673.21 us	 	---				52136949	
34s 48551.81 us	 	---	49				
34s 48555.85 us	 	---		1001			
34s 48557.85 us	 	---			52145948		
34s 48559.85 us	 	---				52146949	
34s 58584.29 us	 	---	50				
34s 58586.29 us	 	---		1001			
34s 58588.29 us	 	---			52155948		
34s 58590.29 us	 	---				52156949	
34s 68614.71 us	 	---	51				
34s 68616.71 us	 	---		1001			
34s 68618.71 us	 	---			52165948		
34s 68677.69 us	 	---				52166949	
34s 78642.10 us	 	---	52				
34s 78644.15 us	 	---		1001			
34s 78646.15 us	 	---			52175948		
34s 78648.15 us	 	---				52176949	
34s 88643.00 us	 	---	53				
34s 88645.00 us	 	---		1001			
34s 88647.04 us	 	---			52185948		
34s 88649.08 us	 	---				52186949	
34s 98511.46 us	 	---	54				
34s 98653.29 us	 	---		1001			
34s 98655.29 us	 	---			52195948		
34s 98657.29 us	 	---				52196949	
34s 108541.90 us	 	---	55				
34s 108543.90 us	 	---		1001			
34s 108545.90 us	 	---			52205948		
34s 108547.94 us	 	---				52206949	
34s 118574.37 us	 	---	56				
34s 118576.37 us	 	---		1002			
34s 118578.37 us	 	---			52215948		
34s 118580.37 us	 	---				52216950	
34s 128604.77 us	 	---	57				
34s 128606.77 us	 	---		1002			
34s 128608.77 us	 	---			52225948		
34s 128661.77 us	 	---				52226950	
34s 138626.19 us	 	---	58				
34s 138628.19 us	 	---		1002			
34s 138630.19 us	 	---			52235948		
34s 138632.19 us	 	---				52236950	
34s 148633.08 us	 	---	59				
34s 148635.08 us	 	---		1001			
34s 148637.08 us	 	---			52245949		
34s 148639.08 us	 	---				52246950	
34s 158501.58 us	 	---	60				
34s 158637.37 us	 	---		1001			
34s 158639.37 us	 	---			52255949		
34s 158641.37 us	 	---				52256950	
34s 168532.02 us	 	---	61				
34s 168534.06 us	 	---		1001			
34s 168536.06 us	 	---			52265949		
34s 168538.06 us	 	---				52266950	
34s 178564.54 us	 	---	62				
34s 178566.54 us	 	---		1001			
34s 178644.69 us	 	---			52275949		
34s 178646.69 us	 	---				52276950	
34s 188594.98 us	 	---	63				
34s 188596.98 us	 	---		1001			
34s 188598.98 us	 	---			52285949		
34s 188645.83 us	 	---				52286950	
34s 198610.25 us	 	---	64				
34s 198612.29 us	 	---		1001			
34s 198614.29 us	 	---			52295949		
34s 198616.29 us	 	---				52296950	
34s 208623.17 us	 	---	65				
34s 208625.21 us	 	---		1001			
34s 208627.21 us	 	---			52305949		
34s 208629.21 us	 	---				52306950	
34s 218491.60 us	 	---	66				
34s 218621.44 us	 	---		1001			
34s 218623.44 us	 	---			52315949		
34s 218625.48 us	 	---				52316950	
34s 228522.12 us	 	---	67				
34s 228524.12 us	 	---		1001			
34s 228526.12 us	 	---			52325949		
34s 228528.12 us	 	---				52326950	
34s 238552.56 us	 	---	68				
34s 238554.60 us	 	---		1001			
34s 238556.60 us	 	---			52335949		
34s 238632.62 us	 	---				52336950	
34s 248585.04 us	 	---	69				
34s 248587.04 us	 	---		1001			
34s 248589.04 us	 	---			52345949		
34s 248630.17 us	 	---				52346950	
34s 258594.33 us	 	---	70				
34s 258596.33 us	 	---		1002			
34s 258598.33 us	 	---			52355949		
34s 258600.33 us	 	---				52356951	
34s 268449.31 us	 	---	71				
34s 268608.10 us	 	---		1001			
34s 268610.10 us	 	---			52365949		
34s 268612.10 us	 	---				52366950	
34s 278481.77 us	 	---	72				
34s 278605.52 us	 	---		1002			
34s 278607.52 us	 	---			52375949		
34s 278609.52 us	 	---				52376951	
34s 288512.25 us	 	---	73				
34s 288514.29 us	 	---		1002			
34s 288516.29 us	 	---			52385949		
34s 288518.29 us	 	---				52386951	
34s 298542.60 us	 	---	74				
34s 298544.60 us	 	---		1002			
34s 298546.65 us	 	---			52395949		
34s 298616.71 us	 	---				52396951	
34s 308575.12 us	 	---	75				
34s 308577.17 us	 	---		1002			
34s 308579.21 us	 	---			52405949		
34s 308581.21 us	 	---				52406951	
34s 318578.42 us	 	---	76				
34s 318580.46 us	 	---		1001			
34s 318582.46 us	 	---			52415950		
34s 318584.46 us	 	---				52416951	
34s 328439.35 us	 	---	77				
34s 328592.19 us	 	---		1001			
34s 328594.19 us	 	---			52425950		
34s 328596.19 us	 	---				52426951	
34s 338471.83 us	 	---	78				
34s 338473.83 us	 	---		1001			
34s 338475.83 us	 	---			52435950		
34s 338477.83 us	 	---				52436951	
34s 348502.33 us	 	---	79				
34s 348504.33 us	 	---		1001			
34s 348506.37 us	 	---			52445950		
34s 348508.37 us	 	---				52446951	
34s 358532.81 us	 	---	80				
34s 358534.81 us	 	---		1001			
34s 358536.81 us	 	---			52455950		
34s 358600.79 us	 	---				52456951	
34s 368565.21 us	 	---	81				
34s 368567.21 us	 	---		1001			
34s 368569.21 us	 	---			52465950		
34s 368571.25 us	 	---				52466951	
34s 378562.50 us	 	---	82				
34s 378564.50 us	 	---		1001			
34s 378566.50 us	 	---			52475950		
34s 378568.50 us	 	---				52476951	
34s 388429.44 us	 	---	83				
34s 388576.27 us	 	---		1001			
34s 388578.27 us	 	---			52485950		
34s 388580.27 us	 	---				52486951	
34s 398459.96 us	 	---	84				
34s 398461.96 us	 	---		1001			
34s 398463.96 us	 	---			52495950		
34s 398465.96 us	 	---				52496951	
34s 408492.40 us	 	---	85				
34s 408494.40 us	 	---		1001			
34s 408496.40 us	 	---			52505950		
34s 408498.40 us	 	---				52506951	
34s 418522.90 us	 	---	86				
34s 418524.90 us	 	---		1001			
34s 418526.90 us	 	---			52515950		
34s 418584.87 us	 	---				52516951	
34s 428549.17 us	 	---	87				
34s 428551.17 us	 	---		1001			
34s 428553.17 us	 	---			52525950		
34s 428555.17 us	 	---				52526951	
34s 438551.08 us	 	---	88				
34s 438553.08 us	 	---		1002			
34s 438555.08 us	 	---			52535950		
34s 438557.08 us	 	---				52536952	
34s 448419.52 us	 	---	89				
34s 448560.35 us	 	---		1002			
34s 448562.35 us	 	---			52545950		
34s 448564.40 us	 	---				52546952	
34s 458450.08 us	 	---	90				
34s 458452.12 us	 	---		1002			
34s 458454.12 us	 	---			52555950		
34s 458456.12 us	 	---				52556952	
34s 468482.44 us	 	---	91				
34s 468484.44 us	 	---		1002			
34s 468486.44 us	 	---			52565950		
34s 468488.44 us	 	---				52566952	
34s 478512.98 us	 	---	92				
34s 478514.98 us	 	---		1001			
34s 478516.98 us	 	---			52575951		
34s 478568.96 us	 	---				52576952	
34s 488533.25 us	 	---	93				
34s 488535.25 us	 	---		1001			
34s 488537.25 us	 	---			52585951		
34s 488539.25 us	 	---				52586952	
34s 498541.29 us	 	---	94				
34s 498543.29 us	 	---		1001			
34s 498545.33 us	 	---			52595951		
34s 498547.37 us	 	---				52596952	
34s 508409.60 us	 	---	95				
34s 508544.44 us	 	---		1001			
34s 508546.44 us	 	---			52605951		
34s 508548.44 us	 	---				52606952	
34s 518440.12 us	 	---	96				
34s 518442.12 us	 	---		1001			
34s 518444.12 us	 	---			52615951		
34s 518446.12 us	 	---				52616952	
34s 528472.67 us	 	---	97				
34s 528474.71 us	 	---		1001			
34s 528552.75 us	 	---			52625951		
34s 528554.75 us	 	---				52626952	
34s 538503.06 us	 	---	98				
34s 538505.06 us	 	---		1001			
34s 538507.06 us	 	---			52635951		
34s 538553.04 us	 	---				52636952	
34s 548517.33 us	 	---	99				
34s 548519.33 us	 	---		1001			
34s 548521.33 us	 	---			52645951		
34s 548523.33 us	 	---				52646952	
34s 558367.29 us	 	---	100				
34s 558533.25 us	 	---		1001			
34s 558535.25 us	 	---			52655951		
34s 558537.25 us	 	---				52656952	
34s 568399.81 us	 	---	101				
34s 568528.52 us	 	---		1001			
34s 568530.52 us	 	---			52665951		
34s 568532.52 us	 	---				52666952	
34s 578430.25 us	 	---	102				
34s 578432.25 us	 	---		1001			
34s 578434.29 us	 	---			52675951		
34s 578436.29 us	 	---				52676952	
34s 588460.75 us	 	---	103				
34s 588462.75 us	 	---		1001			
34s 588464.75 us	 	---			52685951		
34s 588539.71 us	 	---				52686952	
34s 598493.15 us	 	---	104				
34s 598495.15 us	 	---		1002			
34s 598497.19 us	 	---			52695951		
34s 598537.12 us	 	---				52696953	
34s 608501.42 us	 	---	105				
34s 608503.42 us	 	---		1002			
34s 608505.42 us	 	---			52705951		
34s 608507.42 us	 	---				52706953	
34s 618357.37 us	 	---	106				
34s 618515.33 us	 	---		1002			
34s 618517.37 us	 	---			52715951		
34s 618519.37 us	 	---				52716953	
34s 628389.90 us	 	---	107				
34s 628512.60 us	 	---		1001			
34s 628514.60 us	 	---			52725952		
34s 628516.60 us	 	---				52726953	
34s 638420.29 us	 	---	108				
34s 638422.29 us	 	---		1001			
34s 638424.29 us	 	---			52735952		
34s 638426.29 us	 	---				52736953	
34s 648450.87 us	 	---	109				
34s 648452.92 us	 	---		1001			
34s 648454.92 us	 	---			52745952		
34s 648523.81 us	 	---				52746953	
34s 658483.35 us	 	---	110				
34s 658485.35 us	 	---		1001			
34s 658487.35 us	 	---			52755952		
34s 658489.35 us	 	---				52756953	
34s 668485.50 us	 	---	111				
34s 668487.50 us	 	---		1001			
34s 668489.54 us	 	---			52765952		
34s 668491.58 us	 	---				52766953	
34s 678347.46 us	 	---	112				
34s 678499.42 us	 	---		1001			
34s 678501.42 us	 	---			52775952		
34s 678503.42 us	 	---				52776953	
34s 688379.98 us	 	---	113				
34s 688382.02 us	 	---		1001			
34s 688384.02 us	 	---			52785952		
34s 688386.02 us	 	---				52786953	
34s 698410.50 us	 	---	114				
34s 698412.50 us	 	---		1001			
34s 698414.50 us	 	---			52795952		
34s 698416.50 us	 	---				52796953	
34s 708440.94 us	 	---	115				
34s 708442.98 us	 	---		1001			
34s 708444.98 us	 	---			52805952		
34s 708507.90 us	 	---				52806953	
34s 718473.44 us	 	---	116				
34s 718475.44 us	 	---		1001			
34s 718477.44 us	 	---			52815952		
34s 718479.48 us	 	---				52816953	
34s 728469.58 us	 	---	117				
34s 728471.58 us	 	---		1001			
34s 728473.58 us	 	---			52825952		
34s 728475.58 us	 	---				52826953	
34s 738337.67 us	 	---	118				
34s 738483.50 us	 	---		1001			
34s 738485.54 us	 	---			52835952		
34s 738487.54 us	 	---				52836953	
34s 748368.10 us	 	---	119				
34s 748370.15 us	 	---		1001			
34s 748372.15 us	 	---			52845952		
34s 748374.15 us	 	---				52846953	
34s 758400.58 us	 	---	120				
34s 758402.58 us	 	---		1002			
34s 758404.58 us	 	---			52855952		
34s 758406.58 us	 	---				52856954	
34s 768430.98 us	 	---	121				
34s 768432.98 us	 	---		1002			
34s 768434.98 us	 	---			52865952		
34s 768491.96 us	 	---				52866954	
34s 778456.40 us	 	---	122				
34s 778458.40 us	 	---		1002			
34s 778460.40 us	 	---			52875952		
34s 778462.40 us	 	---				52876954	
34s 788459.29 us	 	---	123				
34s 788461.29 us	 	---		1002			
34s 788463.29 us	 	---			52885952		
34s 788465.29 us	 	---				52886954	
34s 798327.75 us	 	---	124				
34s 798467.58 us	 	---		1001			
34s 798469.58 us	 	---			52895953		
34s 798471.58 us	 	---				52896954	
34s 808358.19 us	 	---	125				
34s 808360.19 us	 	---		1001			
34s 808362.19 us	 	---			52905953		
34s 808364.19 us	 	---				52906954	
34s 818390.67 us	 	---	126				
34s 818392.67 us	 	---		1001			
34s 818470.90 us	 	---			52915953		
34s 818472.90 us	 	---				52916954	
34s 828421.19 us	 	---	127				
34s 828423.19 us	 	---		1001			
34s 828425.19 us	 	---			52925953		
34s 828476.04 us	 	---				52926954	
34s 838440.46 us	 	---	128				
34s 838442.46 us	 	---		1001			
34s 838444.46 us	 	---			52935953		
34s 838446.46 us	 	---				52936954	
34s 848449.37 us	 	---	129				
34s 848451.37 us	 	---		1001			
34s 848453.37 us	 	---			52945953		
34s 848455.37 us	 	---				52946954	
34s 858317.81 us	 	---	130				
34s 858451.65 us	 	---		1001			
34s 858453.65 us	 	---			52955953		
34s 858455.65 us	 	---				52956954	
34s 868348.33 us	 	---	131				
34s 868350.33 us	 	---		1001			
34s 868352.33 us	 	---			52965953		
34s 868354.33 us	 	---				52966954	
34s 878380.73 us	 	---	132				
34s 878382.73 us	 	---		1001			
34s 878460.96 us	 	---			52975953		
34s 878463.00 us	 	---				52976954	
34s 888411.31 us	 	---	133				
34s 888413.35 us	 	---		1001			
34s 888415.35 us	 	---			52985953		
34s 888460.12 us	 	---				52986954	
34s 898424.54 us	 	---	134				
34s 898426.54 us	 	---		1001			
34s 898428.54 us	 	---			52995953		
34s 898430.54 us	 	---				52996954	
34s 908275.50 us	 	---	135				
34s 908438.31 us	 	---		1001			
34s 908440.35 us	 	---			53005953		
34s 908442.35 us	 	---				53006954	
34s 918307.94 us	 	---	136				
34s 918435.73 us	 	---		1002			
34s 918437.73 us	 	---			53015953		
34s 918439.73 us	 	---				53016955	
34s 928338.42 us	 	---	137				
34s 928340.42 us	 	---		1002			
34s 928342.42 us	 	---			53025953		
34s 928344.46 us	 	---				53026955	
34s 938368.81 us	 	---	138				
34s 938370.81 us	 	---		1002			
34s 938372.81 us	 	---			53035953		
34s 938446.92 us	 	---				53036955	
34s 948401.33 us	 	---	139				
34s 948403.33 us	 	---		1002			
34s 948405.33 us	 	---			53045953		
34s 948444.21 us	 	---				53046955	
34s 958408.62 us	 	---	140				
34s 958410.62 us	 	---		1001			
34s 958412.62 us	 	---			53055954		
34s 958414.62 us	 	---				53056955	
34s 968265.65 us	 	---	141				
34s 968422.40 us	 	---		1001			
34s 968424.40 us	 	---			53065954		
34s 968426.40 us	 	---				53066955	
34s 978298.00 us	 	---	142				
34s 978419.81 us	 	---		1001			
34s 978421.85 us	 	---			53075954		
34s 978423.85 us	 	---				53076955	
34s 988328.48 us	 	---	143				
34s 988330.48 us	 	---		1001			
34s 988332.48 us	 	---			53085954		
34s 988334.48 us	 	---				53086955	
34s 998359.02 us	 	---	144				
34s 998361.02 us	 	---		1001			
34s 998363.02 us	 	---			53095954		
34s 998431.00 us	 	---				53096955	
35s 8391.42 us	 	---	145				
35s 8393.46 us	 	---		1001			
35s 8395.50 us	 	---			53105954		
35s 8397.50 us	 	---				53106955	
35s 18392.69 us	 	---	146				
35s 18394.69 us	 	---		1001			
35s 18396.69 us	 	---			53115954		
35s 18398.69 us	 	---				53116955	
35s 28255.69 us	 	---	147				
35s 28406.48 us	 	---		1001			
35s 28408.52 us	 	---			53125954		
35s 28410.52 us	 	---				53126955	
35s 38288.21 us	 	---	148				
35s 38290.25 us	 	---		1001			
35s 38292.25 us	 	---			53135954		
35s 38294.25 us	 	---				53136955	
35s 48318.60 us	 	---	149				
35s 48320.60 us	 	---		1001			
35s 48322.60 us	 	---			53145954		
35s 48324.60 us	 	---				53146955	
35s 58349.08 us	 	---	150				
35s 58351.08 us	 	---		1001			
35s 58353.12 us	 	---			53155954		
35s 58415.06 us	 	---				53156955	
35s 68379.35 us	 	---	151				
35s 68383.35 us	 	---		1001			
35s 68385.35 us	 	---			53165954		
35s 68387.35 us	 	---				53166955	
35s 78377.27 us	 	---	152				
35s 78379.27 us	 	---		1002			
35s 78381.27 us	 	---			53175954		
35s 78383.27 us	 	---				53176956	
35s 88245.71 us	 	---	153				
35s 88390.54 us	 	---		1002			
35s 88392.54 us	 	---			53185954		
35s 88394.58 us	 	---				53186956	
35s 98276.23 us	 	---	154				
35s 98278.23 us	 	---		1002			
35s 98280.23 us	 	---			53195954		
35s 98282.23 us	 	---				53196956	
35s 108308.67 us	 	---	155				
35s 108310.67 us	 	---		1001			
35s 108312.71 us	 	---			53205955		
35s 108314.71 us	 	---				53206956	
35s 118339.15 us	 	---	156				
35s 118341.15 us	 	---		1001			
35s 118343.15 us	 	---			53215955		
35s 118399.15 us	 	---				53216956	
35s 128363.44 us	 	---	157				
35s 128365.44 us	 	---		1001			
35s 128367.48 us	 	---			53225955		
35s 128369.52 us	 	---				53226956	
35s 138367.46 us	 	---	158				
35s 138369.46 us	 	---		1001			
35s 138371.46 us	 	---			53235955		
35s 138373.46 us	 	---				53236956	
35s 148235.77 us	 	---	159				
35s 148374.60 us	 	---		1001			
35s 148376.60 us	 	---			53245955		
35s 148378.65 us	 	---				53246956	
35s 158266.29 us	 	---	160				
35s 158268.29 us	 	---		1001			
35s 158270.29 us	 	---			53255955		
35s 158272.29 us	 	---				53256956	
35s 168298.92 us	 	---	161				
35s 168300.92 us	 	---		1001			
35s 168378.92 us	 	---			53265955		
35s 168380.92 us	 	---				53266956	
35s 178329.23 us	 	---	162				
35s 178331.23 us	 	---		1001			
35s 178333.23 us	 	---			53275955		
35s 178383.21 us	 	---				53276956	
35s 188347.50 us	 	---	163				
35s 188349.54 us	 	---		1001			
35s 188351.54 us	 	---			53285955		
35s 188353.54 us	 	---				53286956	
35s 198357.52 us	 	---	164				
35s 198359.56 us	 	---		1001			
35s 198361.56 us	 	---			53295955		
35s 198363.56 us	 	---				53296956	
35s 208226.02 us	 	---	165				
35s 208358.69 us	 	---		1001			
35s 208360.69 us	 	---			53305955		
35s 208362.69 us	 	---				53306956	
35s 218256.38 us	 	---	166				
35s 218258.37 us	 	---		1001			
35s 218260.37 us	 	---			53315955		
35s 218262.38 us	 	---				53316956	
35s 228288.98 us	 	---	167				
35s 228290.98 us	 	---		1001			
35s 228369.00 us	 	---			53325955		
35s 228371.00 us	 	---				53326956	
35s 238319.29 us	 	---	168				
35s 238321.29 us	 	---		1002			
35s 238323.29 us	 	---			53335955		
35s 238367.27 us	 	---				53336957	
35s 248331.56 us	 	---	169				
35s 248333.56 us	 	---		1002			
35s 248335.60 us	 	---			53345955		
35s 248337.65 us	 	---				53346957	
35s 258183.56 us	 	---	170				
35s 258345.48 us	 	---		1002			
35s 258347.48 us	 	---			53355955		
35s 258349.48 us	 	---				53356957	
35s 268216.08 us	 	---	171				
35s 268342.77 us	 	---		1002			
35s 268344.77 us	 	---			53365955		
35s 268346.77 us	 	---				53366957	
35s 278246.44 us	 	---	172				
35s 278248.44 us	 	---		1001			
35s 278250.44 us	 	---			53375956		
35s 278252.44 us	 	---				53376957	
35s 288276.98 us	 	---	173				
35s 288278.98 us	 	---		1001			
35s 288280.98 us	 	---			53385956		
35s 288353.96 us	 	---				53386957	
35s 298309.50 us	 	---	174				
35s 298311.50 us	 	---		1001			
35s 298313.50 us	 	---			53395956		
35s 298351.35 us	 	---				53396957	
35s 308315.90 us	 	---	175				
35s 308317.90 us	 	---		1001			
35s 308319.90 us	 	---			53405956		
35s 308321.90 us	 	---				53406957	
35s 318173.65 us	 	---	176				
35s 318329.56 us	 	---		1001			
35s 318331.56 us	 	---			53415956		
35s 318333.56 us	 	---				53416957	
35s 328206.13 us	 	---	177				
35s 328208.13 us	 	---		1001			
35s 328210.12 us	 	---			53425956		
35s 328212.13 us	 	---				53426957	
35s 338236.69 us	 	---	178				
35s 338238.69 us	 	---		1001			
35s 338240.69 us	 	---			53435956		
35s 338242.73 us	 	---				53436957	
35s 348267.04 us	 	---	179				
35s 348269.04 us	 	---		1001			
35s 348271.04 us	 	---			53445956		
35s 348338.02 us	 	---				53446957	
35s 358299.63 us	 	---	180				
35s 358301.63 us	 	---		1001			
35s 358303.62 us	 	---			53455956		
35s 358305.62 us	 	---				53456957	
35s 368299.73 us	 	---	181				
35s 368301.73 us	 	---		1001			
35s 368303.73 us	 	---			53465956		
35s 368305.73 us	 	---				53466957	
35s 378163.81 us	 	---	182				
35s 378313.62 us	 	---		1001			
35s 378315.62 us	 	---			53475956		
35s 378317.67 us	 	---				53476957	
35s 388196.21 us	 	---	183				
35s 388198.25 us	 	---		1001			
35s 388200.25 us	 	---			53485956		
35s 388202.25 us	 	---				53486957	
35s 398226.73 us	 	---	184				
35s 398228.73 us	 	---		1002			
35s 398230.73 us	 	---			53495956		
35s 398232.77 us	 	---				53496958	
35s 408257.12 us	 	---	185				
35s 408259.13 us	 	---		1002			
35s 408261.13 us	 	---			53505956		
35s 408322.10 us	 	---				53506958	
35s 418286.52 us	 	---	186				
35s 418288.56 us	 	---		1002			
35s 418290.56 us	 	---			53515956		
35s 418292.56 us	 	---				53516958	
35s 428285.44 us	 	---	187				
35s 428287.44 us	 	---		1002			
35s 428289.48 us	 	---			53525956		
35s 428291.52 us	 	---				53526958	
35s 438153.92 us	 	---	188				
35s 438297.71 us	 	---		1001			
35s 438299.71 us	 	---			53535957		
35s 438301.71 us	 	---				53536958	
35s 448184.31 us	 	---	189				
35s 448186.31 us	 	---		1001			
35s 448188.31 us	 	---			53545957		
35s 448190.31 us	 	---				53546958	
35s 458216.81 us	 	---	190				
35s 458218.81 us	 	---		1001			
35s 458220.81 us	 	---			53555957		
35s 458222.81 us	 	---				53556958	
35s 468247.33 us	 	---	191				
35s 468249.33 us	 	---		1001			
35s 468251.33 us	 	---			53565957		
35s 468306.19 us	 	---				53566958	
35s 478270.60 us	 	---	192				
35s 478272.60 us	 	---		1001			
35s 478274.60 us	 	---			53575957		
35s 478276.60 us	 	---				53576958	
35s 488275.52 us	 	---	193				
35s 488277.52 us	 	---		1001			
35s 488279.52 us	 	---			53585957		
35s 488281.52 us	 	---				53586958	
35s 498143.96 us	 	---	194				
35s 498281.79 us	 	---		1001			
35s 498283.79 us	 	---			53595957		
35s 498285.79 us	 	---				53596958	
35s 508174.48 us	 	---	195				
35s 508176.48 us	 	---		1001			
35s 508178.48 us	 	---			53605957		
35s 508180.48 us	 	---				53606958	
35s 518206.96 us	 	---	196				
35s 518208.96 us	 	---		1001			
35s 518287.10 us	 	---			53615957		
35s 518289.10 us	 	---				53616958	
35s 528237.42 us	 	---	197				
35s 528239.42 us	 	---		1001			
35s 528241.46 us	 	---			53625957		
35s 528290.27 us	 	---				53626958	
35s 538254.69 us	 	---	198				
35s 538256.69 us	 	---		1001			
35s 538258.69 us	 	---			53635957		
35s 538260.69 us	 	---				53636958	
35s 548265.58 us	 	---	199				
35s 548267.63 us	 	---		1001			
35s 548269.63 us	 	---			53645957		
35s 548271.62 us	 	---				53646958	
35s 558134.04 us	 	---	200				
35s 558265.87 us	 	---		1002			
35s 558267.87 us	 	---			53655957		
35s 558269.88 us	 	---				53656959	
35s 568164.56 us	 	---	201				
35s 568166.56 us	 	---		1002			
35s 568168.56 us	 	---			53665957		
35s 568170.56 us	 	---				53666959	
35s 578194.96 us	 	---	202				
35s 578199.00 us	 	---		1002			
35s 578277.06 us	 	---			53675957		
35s 578279.06 us	 	---				53676959	
35s 588227.52 us	 	---	203				
35s 588229.56 us	 	---		1001			
35s 588231.56 us	 	---			53685958		
35s 588274.35 us	 	---				53686959	
35s 598238.77 us	 	---	204				
35s 598240.77 us	 	---		1001			
35s 598242.77 us	 	---			53695958		
35s 598244.77 us	 	---				53696959	
35s 608091.73 us	 	---	205				
35s 608252.54 us	 	---		1001			
35s 608254.54 us	 	---			53705958		
35s 608256.54 us	 	---				53706959	
35s 618124.13 us	 	---	206				
35s 618249.96 us	 	---		1001			
35s 618251.96 us	 	---			53715958		
35s 618253.96 us	 	---				53716959	
35s 628154.65 us	 	---	207				
35s 628156.65 us	 	---		1001			
35s 628158.65 us	 	---			53725958		
35s 628160.65 us	 	---				53726959	
35s 638185.21 us	 	---	208				
35s 638187.25 us	 	---		1001			
35s 638189.25 us	 	---			53735958		
35s 638261.15 us	 	---				53736959	
35s 648217.56 us	 	---	209				
35s 648219.56 us	 	---		1001			
35s 648221.56 us	 	---			53745958		
35s 648258.44 us	 	---				53746959	
35s 658222.85 us	 	---	210				
35s 658224.85 us	 	---		1001			
35s 658226.90 us	 	---			53755958		
35s 658228.94 us	 	---				53756959	
35s 668081.85 us	 	---	211				
35s 668236.62 us	 	---		1001			
35s 668238.63 us	 	---			53765958		
35s 668240.63 us	 	---				53766959	
35s 678114.33 us	 	---	212				
35s 678116.33 us	 	---		1001			
35s 678118.33 us	 	---			53775958		
35s 678120.33 us	 	---				53776959	
35s 688144.73 us	 	---	213				
35s 688146.73 us	 	---		1001			
35s 688148.73 us	 	---			53785958		
35s 688150.73 us	 	---				53786959	
35s 698175.25 us	 	---	214				
35s 698177.25 us	 	---		1001			
35s 698179.29 us	 	---			53795958		
35s 698245.23 us	 	---				53796959	
35s 708207.65 us	 	---	215				
35s 708209.65 us	 	---		1001			
35s 708211.65 us	 	---			53805958		
35s 708213.65 us	 	---				53806959	
35s 718206.94 us	 	---	216				
35s 718208.94 us	 	---		1002			
35s 718210.94 us	 	---			53815958		
35s 718212.94 us	 	---				53816960	
35s 728071.94 us	 	---	217				
35s 728220.73 us	 	---		1002			
35s 728222.73 us	 	---			53825958		
35s 728224.73 us	 	---				53826960	
35s 738104.50 us	 	---	218				
35s 738106.54 us	 	---		1002			
35s 738108.54 us	 	---			53835958		
35s 738110.54 us	 	---				53836960	
35s 748134.81 us	 	---	219				
35s 748136.81 us	 	---		1002			
35s 748138.81 us	 	---			53845958		
35s 748140.81 us	 	---				53846960	
35s 758165.33 us	 	---	220				
35s 758167.33 us	 	---		1001			
35s 758169.38 us	 	---			53855959		
35s 758229.31 us	 	---				53856960	
35s 768193.63 us	 	---	221				
35s 768195.62 us	 	---		1001			
35s 768197.62 us	 	---			53865959		
35s 768199.63 us	 	---				53866960	
35s 778193.65 us	 	---	222				
35s 778195.65 us	 	---		1001			
35s 778197.65 us	 	---			53875959		
35s 778199.65 us	 	---				53876960	
35s 788061.98 us	 	---	223				
35s 788204.81 us	 	---		1001			
35s 788206.81 us	 	---			53885959		
35s 788208.81 us	 	---				53886960	
35s 798092.50 us	 	---	224				
35s 798094.50 us	 	---		1001			
35s 798096.50 us	 	---			53895959		
35s 798098.50 us	 	---				53896960	
35s 808125.02 us	 	---	225				
35s 808127.02 us	 	---		1001			
35s 808129.02 us	 	---			53905959		
35s 808131.02 us	 	---				53906960	
35s 818155.42 us	 	---	226				
35s 818157.42 us	 	---		1001			
35s 818159.46 us	 	---			53915959		
35s 818213.42 us	 	---				53916960	
35s 828177.71 us	 	---	227				
